SegmentID,SegmentName,SegmentTrace
1558,"Red Mountain, Subsection 4","[[-119.66353, 34.35918, 0.0], [-119.749, 34.3617, 0.0], [-119.75466, 34.36274, 0.0]]"
1204,"Red Mountain, Subsection 3","[[-119.57223, 34.35762, 0.0], [-119.631, 34.3582, 0.0], [-119.66353, 34.35918, 0.0]]"
70,"Garlock (Central), Subsection 13","[[-117.29804, 35.53774, 0.0], [-117.23868, 35.55041, 0.0]]"
97,"Garlock (Central), Subsection 14","[[-117.23868, 35.55041, 0.0], [-117.1793, 35.56306, 0.0]]"
751,"Garlock (Central), Subsection 15","[[-117.1793, 35.56306, 0.0], [-117.15792, 35.5676, 0.0], [-117.12014, 35.5764, 0.0]]"
2617,"Mission Hills 2011, Subsection 0","[[-118.42055, 34.26115, 0.0], [-118.45844, 34.27896, 0.0], [-118.48609, 34.27754, 0.0]]"
1526,"Mission Hills 2011, Subsection 1","[[-118.48609, 34.27754, 0.0], [-118.55724, 34.27385, 0.0]]"
2288,"Great Valley 05 Pittsburg Kirby Hills alt2, Subsection 2","[[-121.93817, 38.20752, 10.0], [-121.91945, 38.16924, 10.0]]"
2622,"Great Valley 05 Pittsburg Kirby Hills alt2, Subsection 1","[[-121.95691, 38.2458, 10.0], [-121.93817, 38.20752, 10.0]]"
1988,"Great Valley 05 Pittsburg Kirby Hills alt2, Subsection 0","[[-121.97566, 38.28408, 10.0], [-121.95691, 38.2458, 10.0]]"
1641,"Great Valley 04b Gordon Valley, Subsection 3","[[-121.97826, 38.34562, 9.0], [-121.9463, 38.2867, 9.0]]"
1522,"Great Valley 04b Gordon Valley, Subsection 2","[[-122.01027, 38.40454, 9.0], [-121.97826, 38.34562, 9.0]]"
1190,"Great Valley 04b Gordon Valley, Subsection 1","[[-122.03456, 38.4652, 9.0], [-122.0294, 38.43972, 9.0], [-122.01027, 38.40454, 9.0]]"
1909,"Great Valley 04b Gordon Valley, Subsection 0","[[-122.04736, 38.52846, 9.0], [-122.03456, 38.4652, 9.0]]"
1249,"Great Valley 04a Trout Creek, Subsection 2","[[-122.03, 38.58374, 9.0], [-121.999, 38.53158, 9.0]]"
2093,"Great Valley 04a Trout Creek, Subsection 1","[[-122.06104, 38.63589, 9.0], [-122.03, 38.58374, 9.0]]"
1155,"Great Valley 04a Trout Creek, Subsection 0","[[-122.09213, 38.68803, 9.0], [-122.06104, 38.63589, 9.0]]"
1947,"Great Valley 03 Mysterious Ridge, Subsection 7","[[-122.07687, 38.74349, 9.0], [-122.04836, 38.69012, 9.0]]"
288,"Great Valley 03 Mysterious Ridge, Subsection 6","[[-122.10544, 38.79686, 9.0], [-122.07687, 38.74349, 9.0]]"
171,"Great Valley 03 Mysterious Ridge, Subsection 5","[[-122.13404, 38.85023, 9.0], [-122.10544, 38.79686, 9.0]]"
1462,"Monte Vista - Shannon 2011 CFM, Subsection 6","[[-121.91855, 37.22656, 0.0], [-121.89396, 37.21551, 0.0], [-121.83845, 37.2071, 0.0]]"
902,"Monte Vista - Shannon 2011 CFM, Subsection 5","[[-121.98972, 37.26299, 0.0], [-121.95536, 37.24308, 0.0], [-121.91855, 37.22656, 0.0]]"
1801,"Oceanic - West Huasna, Subsection 26","[[-121.05525, 35.62444, 0.0], [-121.05588, 35.62484, 0.0], [-121.09628, 35.6393, 0.0]]"
1688,"Oceanic - West Huasna, Subsection 25","[[-121.01974, 35.60205, 0.0], [-121.05525, 35.62444, 0.0]]"
1397,"Oceanic - West Huasna, Subsection 24","[[-120.98091, 35.58466, 0.0], [-121.00139, 35.59047, 0.0], [-121.01974, 35.60205, 0.0]]"
2566,"La Panza 2011, Subsection 1","[[-120.02047, 35.10493, 0.0], [-120.07321, 35.13816, 0.0], [-120.08798, 35.15073, 0.0]]"
1056,"La Panza 2011, Subsection 2","[[-120.08798, 35.15073, 0.0], [-120.13927, 35.1943, 0.0], [-120.14931, 35.20224, 0.0]]"
1352,"La Panza 2011, Subsection 3","[[-120.14931, 35.20224, 0.0], [-120.1879, 35.23274, 0.0], [-120.21787, 35.24638, 0.0]]"
652,"La Panza 2011, Subsection 4","[[-120.21787, 35.24638, 0.0], [-120.24909, 35.26057, 0.0], [-120.28459, 35.29194, 0.0]]"
483,"La Panza 2011, Subsection 5","[[-120.28459, 35.29194, 0.0], [-120.32161, 35.32461, 0.0], [-120.34808, 35.34144, 0.0]]"
2615,"La Panza 2011, Subsection 6","[[-120.34808, 35.34144, 0.0], [-120.39464, 35.37101, 0.0], [-120.41538, 35.3877, 0.0]]"
2528,"La Panza 2011, Subsection 7","[[-120.41538, 35.3877, 0.0], [-120.43647, 35.40467, 0.0], [-120.46343, 35.44704, 0.0]]"
1706,"La Panza 2011, Subsection 8","[[-120.46343, 35.44704, 0.0], [-120.50408, 35.51085, 0.0]]"
1350,"Concord 2011 CFM, Subsection 2","[[-122.01767, 37.94996, 0.0], [-122.01334, 37.94444, 0.0], [-121.99009, 37.89992, 0.0]]"
1339,"Concord 2011 CFM, Subsection 1","[[-122.05418, 37.9964, 0.0], [-122.01767, 37.94996, 0.0]]"
229,"Concord 2011 CFM, Subsection 0","[[-122.089, 38.04365, 0.0], [-122.05575, 37.9984, 0.0], [-122.05418, 37.9964, 0.0]]"
1877,"King Range 2011 CFM, Subsection 4","[[-124.08864, 40.15149, 0.0], [-124.07635, 40.14691, 0.0], [-124.05136, 40.10769, 0.0]]"
1439,"Carlsbad, Subsection 5","[[-117.47089, 33.03394, 1.6], [-117.48782, 33.04985, 1.6], [-117.51248, 33.05103, 1.6]]"
2523,"Carlsbad, Subsection 6","[[-117.51248, 33.05103, 1.6], [-117.56253, 33.05342, 1.6]]"
72,"Oceanic - West Huasna, Subsection 23","[[-120.93851, 35.57261, 0.0], [-120.98091, 35.58466, 0.0]]"
1118,"Oceanic - West Huasna, Subsection 22","[[-120.90889, 35.54595, 0.0], [-120.93345, 35.57117, 0.0], [-120.93851, 35.57261, 0.0]]"
2313,"Oceanic - West Huasna, Subsection 21","[[-120.88102, 35.51731, 0.0], [-120.90889, 35.54595, 0.0]]"
2451,"Oceanic - West Huasna, Subsection 20","[[-120.85176, 35.48966, 0.0], [-120.86799, 35.50391, 0.0], [-120.88102, 35.51731, 0.0]]"
2333,"Oceanic - West Huasna, Subsection 19","[[-120.82127, 35.46286, 0.0], [-120.85176, 35.48966, 0.0]]"
1043,"Oceanic - West Huasna, Subsection 18","[[-120.78881, 35.43776, 0.0], [-120.80696, 35.45027, 0.0], [-120.82127, 35.46286, 0.0]]"
1176,"Oceanic - West Huasna, Subsection 17","[[-120.75459, 35.41416, 0.0], [-120.78881, 35.43776, 0.0]]"
1480,"Oceanic - West Huasna, Subsection 16","[[-120.72039, 35.39055, 0.0], [-120.75459, 35.41416, 0.0]]"
385,"Greenville (So) 2011 CFM, Subsection 1","[[-121.47442, 37.29765, 0.0], [-121.47493, 37.30207, 0.0], [-121.48752, 37.33976, 0.0]]"
2070,"Great Valley 03 Mysterious Ridge, Subsection 4","[[-122.16269, 38.90358, 9.0], [-122.13404, 38.85023, 9.0]]"
2231,"Great Valley 03 Mysterious Ridge, Subsection 3","[[-122.19138, 38.95693, 9.0], [-122.16269, 38.90358, 9.0]]"
1814,"Great Valley 03 Mysterious Ridge, Subsection 2","[[-122.22011, 39.01028, 9.0], [-122.19138, 38.95693, 9.0]]"
1622,"Great Valley 03 Mysterious Ridge, Subsection 1","[[-122.24889, 39.06361, 9.0], [-122.22011, 39.01028, 9.0]]"
1763,"Great Valley 03 Mysterious Ridge, Subsection 0","[[-122.27771, 39.11694, 9.0], [-122.24889, 39.06361, 9.0]]"
1105,"Great Valley 02, Subsection 4","[[-122.28993, 39.12842, 7.0], [-122.29219, 39.08907, 7.0]]"
768,"Great Valley 02, Subsection 3","[[-122.28766, 39.16777, 7.0], [-122.28993, 39.12842, 7.0]]"
1257,"Great Valley 02, Subsection 2","[[-122.28539, 39.20711, 7.0], [-122.28766, 39.16777, 7.0]]"
428,"Great Valley 02, Subsection 1","[[-122.28312, 39.24646, 7.0], [-122.28539, 39.20711, 7.0]]"
884,"Calaveras (So) - Paicines extension 2011 CFM, Subsection 8","[[-121.01804, 36.47366, 0.0], [-120.97386, 36.42583, 0.0]]"
856,"San Clemente, Subsection 18","[[-117.96368, 32.49385, 0.0], [-117.98584, 32.52896, 0.0]]"
900,"San Clemente, Subsection 39","[[-118.60764, 33.11536, 0.0], [-118.62742, 33.13413, 0.0], [-118.63958, 33.1448, 0.0]]"
1650,"San Clemente, Subsection 40","[[-118.63958, 33.1448, 0.0], [-118.66606, 33.16801, 0.0], [-118.67244, 33.17354, 0.0]]"
2465,"San Clemente, Subsection 41","[[-118.67244, 33.17354, 0.0], [-118.70545, 33.20216, 0.0]]"
414,"San Clemente, Subsection 42","[[-118.70545, 33.20216, 0.0], [-118.72039, 33.21511, 0.0], [-118.73847, 33.23078, 0.0]]"
1387,"San Clemente, Subsection 43","[[-118.73847, 33.23078, 0.0], [-118.77151, 33.2594, 0.0]]"
1976,"San Clemente, Subsection 44","[[-118.77151, 33.2594, 0.0], [-118.80458, 33.288, 0.0]]"
169,"Richfield, Subsection 1","[[-117.83388, 33.86799, 2.5], [-117.86742, 33.86451, 2.5]]"
173,"Richfield, Subsection 0","[[-117.80034, 33.87146, 2.5], [-117.83388, 33.86799, 2.5]]"
311,"Yorba Linda, Subsection 1","[[-117.83216, 33.88263, 0.0], [-117.77571, 33.90678, 0.0]]"
2469,"Yorba Linda, Subsection 2","[[-117.77571, 33.90678, 0.0], [-117.71922, 33.9309, 0.0]]"
1985,"Santa Cruz Island, Subsection 0","[[-119.994, 34.0727, 0.0], [-119.93097, 34.05103, 0.0]]"
1366,"Santa Ynez (East), Subsection 9","[[-118.97532, 34.56584, 0.0], [-118.954, 34.5697, 0.0], [-118.904, 34.5839, 0.0]]"
1148,"Santa Ynez (East), Subsection 8","[[-119.04827, 34.5526, 0.0], [-118.97532, 34.56584, 0.0]]"
1970,"Santa Ynez River, Subsection 8","[[-120.15502, 34.59076, 0.0], [-120.1144, 34.58, 0.0], [-120.09079, 34.58045, 0.0]]"
2318,"Santa Ynez River, Subsection 7","[[-120.21814, 34.60745, 0.0], [-120.15502, 34.59076, 0.0]]"
24,"Santa Ynez River, Subsection 6","[[-120.27839, 34.62981, 0.0], [-120.2388, 34.6129, 0.0], [-120.21814, 34.60745, 0.0]]"
503,"Paradise, Subsection 2","[[-116.79253, 35.03402, 0.0], [-116.80941, 35.05285, 0.0], [-116.82075, 35.08296, 0.0]]"
2225,"Paradise, Subsection 3","[[-116.82075, 35.08296, 0.0], [-116.84051, 35.13539, 0.0]]"
2367,"Paradise, Subsection 4","[[-116.84051, 35.13539, 0.0], [-116.8603, 35.18782, 0.0]]"
646,"Paradise, Subsection 5","[[-116.8603, 35.18782, 0.0], [-116.88012, 35.24024, 0.0]]"
849,"Big Pine (West), Subsection 1","[[-119.49263, 34.67069, 0.0], [-119.51861, 34.67289, 0.0], [-119.55822, 34.66955, 0.0]]"
102,"Big Pine (West), Subsection 0","[[-119.42705, 34.66513, 0.0], [-119.49263, 34.67069, 0.0]]"
853,"Rose Canyon, Subsection 5","[[-117.16257, 32.70097, 0.0], [-117.16209, 32.70989, 0.0], [-117.17044, 32.72904, 0.0], [-117.17363, 32.73262, 0.0]]"
2257,"Rose Canyon, Subsection 6","[[-117.17363, 32.73262, 0.0], [-117.1976, 32.75951, 0.0], [-117.19766, 32.7597, 0.0]]"
1969,"Rose Canyon, Subsection 7","[[-117.19766, 32.7597, 0.0], [-117.20741, 32.79249, 0.0]]"
1479,"Rose Canyon, Subsection 8","[[-117.20741, 32.79249, 0.0], [-117.20996, 32.80108, 0.0], [-117.228, 32.8209, 0.0]]"
800,"Oceanside alt2, Subsection 6","[[-117.59838, 32.98167, 1.0], [-117.61452, 33.05492, 1.0], [-117.62352, 33.05907, 1.0]]"
923,"Oceanside alt2, Subsection 7","[[-117.62352, 33.05907, 1.0], [-117.65255, 33.07244, 1.0], [-117.66981, 33.12585, 1.0]]"
1127,"Great Valley 07 (Orestimba), Subsection 7","[[-121.33942, 37.55638, 7.0], [-121.31311, 37.53092, 7.0]]"
107,"Great Valley 07 (Orestimba), Subsection 8","[[-121.31311, 37.53092, 7.0], [-121.28682, 37.50545, 7.0]]"
1362,"Great Valley 07 (Orestimba), Subsection 9","[[-121.28682, 37.50545, 7.0], [-121.26055, 37.47998, 7.0]]"
1327,"Great Valley 07 (Orestimba), Subsection 10","[[-121.26055, 37.47998, 7.0], [-121.23429, 37.4545, 7.0]]"
2304,"Great Valley 07 (Orestimba), Subsection 11","[[-121.23429, 37.4545, 7.0], [-121.20805, 37.42902, 7.0]]"
2181,"Great Valley 07 (Orestimba), Subsection 12","[[-121.20805, 37.42902, 7.0], [-121.18183, 37.40353, 7.0]]"
2082,"Great Valley 07 (Orestimba), Subsection 13","[[-121.18183, 37.40353, 7.0], [-121.15563, 37.37804, 7.0]]"
95,"Great Valley 07 (Orestimba), Subsection 14","[[-121.15563, 37.37804, 7.0], [-121.12945, 37.35254, 7.0]]"
305,"Hunting Creek - Berryessa 2011 CFM, Subsection 7","[[-122.37342, 38.68421, 0.0], [-122.41077, 38.71772, 0.0]]"
192,"Hunting Creek - Berryessa 2011 CFM, Subsection 8","[[-122.41077, 38.71772, 0.0], [-122.44815, 38.75121, 0.0]]"
954,"Almanor 2011 CFM, Subsection 2","[[-121.23798, 40.40306, 0.0], [-121.23453, 40.38504, 0.0], [-121.21706, 40.36246, 0.0]]"
906,"Almanor 2011 CFM, Subsection 3","[[-121.21706, 40.36246, 0.0], [-121.18748, 40.32419, 0.0]]"
831,"Almanor 2011 CFM, Subsection 4","[[-121.18748, 40.32419, 0.0], [-121.15994, 40.28852, 0.0], [-121.15953, 40.28551, 0.0]]"
952,"Almanor 2011 CFM, Subsection 5","[[-121.15953, 40.28551, 0.0], [-121.15368, 40.24237, 0.0], [-121.15311, 40.24142, 0.0]]"
2227,"Almanor 2011 CFM, Subsection 6","[[-121.15311, 40.24142, 0.0], [-121.129, 40.201, 0.0]]"
871,"Bartlett Springs 2011 CFM, Subsection 17","[[-123.31813, 39.86175, 0.0], [-123.33892, 39.90005, 0.0], [-123.35576, 39.91861, 0.0]]"
2654,"Bartlett Springs 2011 CFM, Subsection 18","[[-123.35576, 39.91861, 0.0], [-123.39605, 39.96296, 0.0], [-123.4017, 39.97204, 0.0]]"
739,"Bartlett Springs 2011 CFM, Subsection 19","[[-123.4017, 39.97204, 0.0], [-123.43778, 40.02988, 0.0]]"
616,"Bartlett Springs 2011 CFM, Subsection 20","[[-123.43778, 40.02988, 0.0], [-123.43804, 40.0303, 0.0], [-123.42427, 40.07723, 0.0], [-123.42837, 40.09245, 0.0]]"
36,"Great Valley 06 Midland alt2, Subsection 2","[[-121.64444, 37.96571, 2.0], [-121.6367, 37.86589, 2.0]]"
2006,"Great Valley 06 Midland alt2, Subsection 1","[[-121.65005, 38.06562, 2.0], [-121.64671, 37.9948, 2.0], [-121.64444, 37.96571, 2.0]]"
846,"Great Valley 05 Pittsburg Kirby Hills alt2, Subsection 6","[[-121.86342, 38.05437, 10.0], [-121.84478, 38.01608, 10.0]]"
756,"Great Valley 05 Pittsburg Kirby Hills alt2, Subsection 5","[[-121.88208, 38.09266, 10.0], [-121.86342, 38.05437, 10.0]]"
687,"Great Valley 05 Pittsburg Kirby Hills alt2, Subsection 4","[[-121.90076, 38.13095, 10.0], [-121.88208, 38.09266, 10.0]]"
2118,"Great Valley 05 Pittsburg Kirby Hills alt2, Subsection 3","[[-121.91945, 38.16924, 10.0], [-121.90076, 38.13095, 10.0]]"
1255,"White Mountains, Subsection 7","[[-118.3081, 37.39026, 0.0], [-118.31811, 37.43014, 0.0], [-118.32129, 37.44458, 0.0]]"
2628,"White Mountains, Subsection 8","[[-118.32129, 37.44458, 0.0], [-118.33014, 37.48475, 0.0], [-118.33202, 37.49921, 0.0]]"
865,"White Mountains, Subsection 9","[[-118.33202, 37.49921, 0.0], [-118.3357, 37.52754, 0.0], [-118.34279, 37.55379, 0.0]]"
55,"Pleito, Subsection 0","[[-119.2959, 34.94152, 0.0], [-119.23706, 34.95623, 0.0], [-119.2062, 34.95564, 0.0], [-119.20323, 34.95683, 0.0]]"
1565,"Maacama 2011 CFM, Subsection 0","[[-122.64723, 38.49992, 0.0], [-122.68472, 38.54546, 0.0]]"
2489,"Maacama 2011 CFM, Subsection 1","[[-122.68472, 38.54546, 0.0], [-122.72225, 38.59098, 0.0]]"
2261,"Maacama 2011 CFM, Subsection 2","[[-122.72225, 38.59098, 0.0], [-122.74301, 38.61613, 0.0], [-122.76094, 38.63591, 0.0]]"
2519,"Maacama 2011 CFM, Subsection 3","[[-122.76094, 38.63591, 0.0], [-122.80105, 38.6801, 0.0]]"
1178,"Maacama 2011 CFM, Subsection 4","[[-122.80105, 38.6801, 0.0], [-122.80191, 38.68105, 0.0], [-122.84743, 38.72039, 0.0]]"
1022,"Maacama 2011 CFM, Subsection 5","[[-122.84743, 38.72039, 0.0], [-122.89399, 38.76057, 0.0]]"
1963,"Reliz 2011 CFM, Subsection 0","[[-122.24276, 36.98756, 0.0], [-122.18134, 36.95799, 0.0]]"
2574,"Great Valley 02, Subsection 0","[[-122.28084, 39.28581, 7.0], [-122.28312, 39.24646, 7.0]]"
2206,"Great Valley 01, Subsection 8","[[-122.28291, 39.32936, 7.0], [-122.28082, 39.28571, 7.0]]"
1358,"Great Valley 01, Subsection 7","[[-122.28499, 39.37301, 7.0], [-122.28291, 39.32936, 7.0]]"
1422,"Great Valley 01, Subsection 6","[[-122.28709, 39.41666, 7.0], [-122.28499, 39.37301, 7.0]]"
2230,"Great Valley 01, Subsection 5","[[-122.28918, 39.46031, 7.0], [-122.28709, 39.41666, 7.0]]"
1270,"Great Valley 01, Subsection 4","[[-122.29128, 39.50395, 7.0], [-122.28918, 39.46031, 7.0]]"
2632,"Great Valley 01, Subsection 3","[[-122.29338, 39.5476, 7.0], [-122.29128, 39.50395, 7.0]]"
1314,"Great Valley 12, Subsection 1","[[-120.41597, 36.44453, 7.0], [-120.39367, 36.40963, 7.0]]"
1786,"Great Valley 12, Subsection 2","[[-120.39367, 36.40963, 7.0], [-120.3714, 36.37473, 7.0]]"
360,"Great Valley 12, Subsection 3","[[-120.3714, 36.37473, 7.0], [-120.34914, 36.33982, 7.0]]"
1435,"Compton, Subsection 1","[[-118.1787, 33.74269, 5.2], [-118.22804, 33.76037, 5.2], [-118.26902, 33.7821, 5.2], [-118.30314, 33.79592, 5.2]]"
1007,"Compton, Subsection 0","[[-118.06065, 33.68127, 5.2], [-118.13114, 33.72571, 5.2], [-118.17863, 33.74266, 5.2], [-118.1787, 33.74269, 5.2]]"
1180,"Yorba Linda, Subsection 0","[[-117.88859, 33.85846, 0.0], [-117.83216, 33.88263, 0.0]]"
1788,"Great Valley 06 Midland alt2, Subsection 0","[[-121.65477, 38.16556, 2.0], [-121.65005, 38.06562, 2.0]]"
1214,"Ozena, Subsection 3","[[-119.42333, 34.74145, 0.0], [-119.3447, 34.6742, 0.0]]"
968,"Pine Mtn, Subsection 5","[[-119.3309, 34.62176, 0.0], [-119.33573, 34.62293, 0.0], [-119.37002, 34.64962, 0.0], [-119.42705, 34.66513, 0.0]]"
144,"Pine Mtn, Subsection 4","[[-119.22289, 34.59667, 0.0], [-119.25761, 34.6039, 0.0], [-119.3309, 34.62176, 0.0]]"
611,"Pine Mtn, Subsection 3","[[-119.11368, 34.57721, 0.0], [-119.1284, 34.57692, 0.0], [-119.22289, 34.59667, 0.0]]"
1944,"Pine Mtn, Subsection 2","[[-119.0015, 34.57932, 0.0], [-119.11368, 34.57721, 0.0]]"
1497,"Lions Head 2011 CFM, Subsection 2","[[-120.21824, 34.69539, 0.0], [-120.22042, 34.69663, 0.0], [-120.28208, 34.70336, 0.0]]"
1382,"San Diego Trough south, Subsection 12","[[-117.1658, 32.06756, 0.0], [-117.13481, 32.04158, 0.0]]"
2634,"San Diego Trough south, Subsection 11","[[-117.18716, 32.09972, 0.0], [-117.16675, 32.06836, 0.0], [-117.1658, 32.06756, 0.0]]"
1288,"San Diego Trough south, Subsection 10","[[-117.20823, 32.13207, 0.0], [-117.18716, 32.09972, 0.0]]"
1460,"San Diego Trough south, Subsection 9","[[-117.23569, 32.16052, 0.0], [-117.21369, 32.14046, 0.0], [-117.20823, 32.13207, 0.0]]"
1033,"San Diego Trough south, Subsection 8","[[-117.26285, 32.1894, 0.0], [-117.243, 32.16718, 0.0], [-117.23569, 32.16052, 0.0]]"
1275,"San Diego Trough south, Subsection 7","[[-117.28919, 32.21887, 0.0], [-117.26285, 32.1894, 0.0]]"
2454,"San Diego Trough south, Subsection 6","[[-117.31556, 32.24833, 0.0], [-117.28919, 32.21887, 0.0]]"
2272,"San Diego Trough south, Subsection 5","[[-117.33628, 32.28036, 0.0], [-117.32925, 32.26362, 0.0], [-117.31556, 32.24833, 0.0]]"
2577,"San Diego Trough south, Subsection 4","[[-117.35091, 32.31518, 0.0], [-117.33628, 32.28036, 0.0]]"
1745,"San Diego Trough south, Subsection 3","[[-117.37007, 32.34837, 0.0], [-117.35208, 32.31796, 0.0], [-117.35091, 32.31518, 0.0]]"
13,"San Diego Trough south, Subsection 2","[[-117.38964, 32.38141, 0.0], [-117.37007, 32.34837, 0.0]]"
917,"San Diego Trough south, Subsection 1","[[-117.40923, 32.41445, 0.0], [-117.38964, 32.38141, 0.0]]"
922,"San Diego Trough south, Subsection 0","[[-117.42882, 32.44749, 0.0], [-117.40923, 32.41445, 0.0]]"
1929,"San Diego Trough north alt2, Subsection 1","[[-117.43395, 32.43223, 0.0], [-117.45306, 32.4647, 0.0]]"
1482,"San Diego Trough north alt2, Subsection 2","[[-117.45306, 32.4647, 0.0], [-117.46612, 32.48687, 0.0], [-117.47285, 32.49688, 0.0]]"
698,"San Diego Trough north alt2, Subsection 3","[[-117.47285, 32.49688, 0.0], [-117.49408, 32.52841, 0.0]]"
829,"San Diego Trough north alt2, Subsection 4","[[-117.49408, 32.52841, 0.0], [-117.51533, 32.55994, 0.0]]"
2299,"San Diego Trough north alt2, Subsection 5","[[-117.51533, 32.55994, 0.0], [-117.53659, 32.59147, 0.0]]"
1586,"San Diego Trough north alt2, Subsection 6","[[-117.53659, 32.59147, 0.0], [-117.5437, 32.60201, 0.0], [-117.55882, 32.62252, 0.0]]"
2624,"San Diego Trough north alt2, Subsection 7","[[-117.55882, 32.62252, 0.0], [-117.58154, 32.65332, 0.0]]"
1279,"San Diego Trough north alt2, Subsection 8","[[-117.58154, 32.65332, 0.0], [-117.60352, 32.68308, 0.0], [-117.6041, 32.6842, 0.0]]"
2292,"San Diego Trough north alt2, Subsection 9","[[-117.6041, 32.6842, 0.0], [-117.62136, 32.71742, 0.0]]"
970,"San Diego Trough north alt2, Subsection 10","[[-117.62136, 32.71742, 0.0], [-117.62991, 32.73388, 0.0], [-117.64121, 32.74952, 0.0]]"
2121,"San Diego Trough north alt2, Subsection 11","[[-117.64121, 32.74952, 0.0], [-117.6636, 32.78051, 0.0]]"
801,"San Diego Trough north alt2, Subsection 12","[[-117.6636, 32.78051, 0.0], [-117.68602, 32.81149, 0.0]]"
2459,"San Diego Trough north alt2, Subsection 13","[[-117.68602, 32.81149, 0.0], [-117.69833, 32.8285, 0.0], [-117.70789, 32.84274, 0.0]]"
1471,"San Diego Trough north alt2, Subsection 14","[[-117.70789, 32.84274, 0.0], [-117.72909, 32.87433, 0.0]]"
620,"San Diego Trough north alt2, Subsection 15","[[-117.72909, 32.87433, 0.0], [-117.7503, 32.90591, 0.0]]"
1,"San Diego Trough north alt2, Subsection 16","[[-117.7503, 32.90591, 0.0], [-117.76869, 32.93326, 0.0], [-117.77315, 32.93636, 0.0]]"
1393,"San Diego Trough north alt2, Subsection 17","[[-117.77315, 32.93636, 0.0], [-117.80646, 32.95946, 0.0]]"
2496,"San Diego Trough north alt2, Subsection 18","[[-117.80646, 32.95946, 0.0], [-117.82675, 32.97351, 0.0], [-117.83768, 32.98434, 0.0]]"
733,"San Diego Trough north alt2, Subsection 19","[[-117.83768, 32.98434, 0.0], [-117.85506, 33.00153, 0.0], [-117.86609, 33.01167, 0.0]]"
269,"San Diego Trough north alt2, Subsection 20","[[-117.86609, 33.01167, 0.0], [-117.88796, 33.03175, 0.0], [-117.89429, 33.0391, 0.0]]"
1281,"San Diego Trough north alt2, Subsection 21","[[-117.89429, 33.0391, 0.0], [-117.91965, 33.06848, 0.0]]"
2438,"San Diego Trough north alt2, Subsection 22","[[-117.91965, 33.06848, 0.0], [-117.94502, 33.09786, 0.0]]"
2573,"San Diego Trough north alt2, Subsection 23","[[-117.94502, 33.09786, 0.0], [-117.9576, 33.11241, 0.0], [-117.97336, 33.12508, 0.0]]"
2415,"San Diego Trough north alt2, Subsection 24","[[-117.97336, 33.12508, 0.0], [-118.0046, 33.15018, 0.0]]"
32,"San Diego Trough north alt2, Subsection 25","[[-118.0046, 33.15018, 0.0], [-118.02218, 33.1643, 0.0], [-118.0396, 33.17057, 0.0]]"
1898,"San Diego Trough north alt2, Subsection 26","[[-118.0396, 33.17057, 0.0], [-118.0794, 33.18489, 0.0]]"
1488,"Emerson-Copper Mtn 2011, Subsection 10","[[-116.63015, 34.60217, 0.0], [-116.65136, 34.61485, 0.0], [-116.674, 34.6475, 0.0]]"
2524,"Emerson-Copper Mtn 2011, Subsection 9","[[-116.57256, 34.56695, 0.0], [-116.57395, 34.56855, 0.0], [-116.63015, 34.60217, 0.0]]"
2436,"Emerson-Copper Mtn 2011, Subsection 8","[[-116.53092, 34.51874, 0.0], [-116.53987, 34.52941, 0.0], [-116.57256, 34.56695, 0.0]]"
2552,"Emerson-Copper Mtn 2011, Subsection 7","[[-116.4828, 34.47506, 0.0], [-116.49483, 34.4864, 0.0], [-116.52253, 34.50872, 0.0], [-116.53092, 34.51874, 0.0]]"
34,"Emerson-Copper Mtn 2011, Subsection 6","[[-116.42409, 34.44138, 0.0], [-116.43914, 34.45042, 0.0], [-116.47881, 34.4713, 0.0], [-116.4828, 34.47506, 0.0]]"
2564,"Emerson-Copper Mtn 2011, Subsection 5","[[-116.37341, 34.39979, 0.0], [-116.37919, 34.40653, 0.0], [-116.41784, 34.43763, 0.0], [-116.42409, 34.44138, 0.0]]"
